Churn_,Day_Mins,CustServ_Calls,VMail_Message,Eve_Mins,Intl_Mins
False,229.6,1,0,138.1,3.3
False,166,2,28,233.9,7.7
True,144.8,0,0,200.6,13.3
False,106.1,0,0,123.5,12.9
False,221.8,1,0,166,13.2
False,204.6,2,0,212.5,9.8
False,213.5,3,0,166.6,14.1
False,152,2,44,274.9,10
True,260.8,1,29,163.7,17
False,166.4,1,0,317,10
False,177.9,0,0,167.3,15.2
False,235.1,3,0,196.8,7
False,186.8,2,0,173.7,9.7
False,268.4,1,0,174.4,11.6
False,192.1,3,0,249.8,7.3
True,240.7,0,0,269.4,10.1
False,179.9,2,0,149.8,9.8
True,314.1,3,0,222.4,12.3
False,162,0,41,324.7,11.9
False,175.8,1,0,274.3,12.4
False,109.4,0,0,207.5,11.6
True,255.1,3,0,230.6,8.5
False,208.7,3,0,173.3,8.3
False,214.6,1,20,96.6,7.9
False,49.2,1,0,143.9,12.1
False,141.3,2,0,134.9,11.2
False,253.2,4,0,237.9,9.7
False,206,0,0,198.1,13.2
False,40.4,2,0,172.4,9
True,291.2,1,0,234.2,8.9
True,261.8,0,0,245,14.7
False,191.3,1,0,261.5,10
False,133.3,0,0,255.5,11.6
False,183.6,2,24,203.8,6
False,155.2,1,30,195.5,15.4
False,186.5,2,50,178,12.1
False,163.3,0,38,136,4.3
False,203.4,1,0,182.9,13.8
False,178.1,1,19,212.8,10
False,195.9,1,0,89.1,10.3
False,295.3,1,0,127.4,9.6
False,136.1,2,0,156.3,10.1
False,114.1,2,24,161.5,13
False,169.3,0,0,139.5,12
False,214.4,2,0,138,9.9
False,255.8,0,0,142.7,11.7
False,148.2,2,0,285.1,6.2
False,119.3,2,0,223.9,8.7
True,245.2,0,0,217.2,13.9
True,216.2,5,0,363.7,16.9
False,172.4,2,0,256.6,0
False,175.3,1,30,153.3,11.1
True,169,0,26,188.8,13.3
False,2.6,3,27,254,9.2
False,184.1,1,0,211.7,9.9
False,181.9,1,0,151.5,7.5
False,160.1,0,9,210,10.8
False,189.8,0,0,173.7,10.3
False,223.2,1,0,216.5,12.4
False,216,2,31,225.1,10.7
False,198.5,2,0,266.6,8
False,159.5,1,0,195.4,7.1
True,105,2,40,180.6,10.2
False,204.5,3,0,162.4,13.4
True,274,0,0,231.8,6.2
False,158.7,2,0,181.7,7.7
False,229.9,1,0,202.4,14.2
False,137.8,1,0,187.7,8.7
False,179.4,0,0,270.4,7.9
False,139.3,3,39,178.3,8.1
False,7.8,2,0,171.4,12.9
False,183.1,1,23,147.4,11.3
False,206.9,0,0,262.4,10.7
False,140,2,0,153.7,12.5
False,179.2,2,0,283.3,5.8
False,177.4,0,0,240.3,12
False,115.6,1,0,167.8,12.6
True,237.3,0,0,176.7,14.2
False,181.5,1,0,187,10.5
False,155.7,3,19,185.4,8.2
False,245,2,23,265,14.9
False,131.7,1,0,163.1,10.7
False,111.1,1,0,313.4,10.5
False,88.5,3,9,324.8,8.2
False,116,1,44,150.1,12
False,155.5,1,0,133.1,9.1
False,106.5,2,30,225.7,5.7
False,175.2,1,31,199.2,13.2
True,154.7,4,0,177.8,5.9
True,247.2,2,34,225.5,6.1
True,218.4,0,32,236.7,13.2
False,227.5,1,24,234.9,9
False,185,0,30,249.5,7.4
False,186.8,2,0,253.4,12.3
False,158.8,1,0,211.8,10.3
False,208.7,0,0,212.8,8.5
False,185.9,3,0,212,11.3
False,222.5,2,0,169.7,9
False,201.1,3,0,170.7,11.6
False,167.9,1,17,243.7,9.1
True,239.1,3,0,243.5,10.9
True,111.2,6,29,263.5,9
False,244.1,0,0,246.9,7.2
False,165,2,27,127.3,7.7
False,127.4,0,27,103.3,9.1
False,194.8,0,0,292.7,5.5
False,54.7,1,0,256.1,11.1
False,283.4,2,27,224.1,14.4
True,258,0,0,246.5,10.9
False,90.5,1,0,211.7,9.3
False,235.6,0,0,115.9,16.2
False,142.5,2,0,231.4,10
False,54,1,0,179.3,10.2
False,214.8,3,0,131,9.4
True,251.4,0,0,196.6,11
False,139,4,0,250.7,6.1
False,117.3,2,0,208.7,14.4
False,264,3,0,132.2,10.6
False,82.6,1,0,204,9.1
False,175.8,1,28,253.6,11.4
False,220.4,2,0,211.2,13.6
False,217,2,0,152.3,11.8
False,129,1,25,290,11.6
False,150.5,1,0,152.9,3.5
False,193.3,0,42,263.3,11.1
False,189.5,2,0,103.8,10.8
False,137.8,2,33,235.5,11
False,129.3,3,0,142.7,12.3
False,115.6,1,0,213.6,10.7
True,263.7,1,0,186.5,18.3
False,61.3,1,0,194.4,11.4
False,183.8,1,0,164.7,10.1
True,167.4,0,0,143.8,10.3
False,154.1,4,27,195.3,13.2
False,252,0,0,170.2,5.7
False,163.1,0,0,291.7,11.2
False,198.3,2,0,187,16.6
True,324.7,0,0,236.4,13.1
False,128.3,2,0,215.3,14.3
True,129.2,5,0,214.1,10.3
False,257.2,1,26,224.3,12.6
False,124.6,1,0,146.4,10.5
False,175.1,1,0,216.9,9.9
False,124.3,3,0,173.4,7.5
False,271.6,2,0,156,11.6
False,219.9,1,0,143.3,11.7
False,183.3,3,33,201.4,10.4
False,101.1,2,0,214.4,10.3
False,203.3,1,0,228.9,14.3
False,175.4,2,35,190,10.5
True,266,2,0,214.6,14.2
False,171.6,0,41,136.1,10.8
False,78.7,0,0,225.6,14
False,211.9,0,20,215.1,9.4
False,63.7,1,0,195.8,10
False,173.4,1,0,213.7,11.5
False,237.7,0,0,207.1,4.5
False,225.9,1,0,162.8,10.1
False,173,0,32,209.4,12.2
False,237.7,1,0,181.5,7.7
False,137,2,0,217,10
False,142.5,2,0,176.1,8.2
False,142.4,1,0,126.2,4.6
False,147,2,21,197.3,8.7
False,220.3,1,0,188.6,10.6
False,149.2,1,0,260.7,8.1
False,204.4,0,0,137.5,10
False,216.8,1,0,207.3,5.6
False,58,0,0,67.5,11.5
False,173.2,2,0,236.2,11.8
False,210.3,4,19,241.8,13.1
False,58.9,0,24,305.5,12.1
False,236.8,3,0,167.1,9.7
False,228.9,0,0,160.7,12.5
False,146.7,2,0,106.2,11.1
False,237.3,1,0,154,11.2
True,162.8,0,0,229.6,13.6
False,186.9,1,20,256.3,8.9
False,86.1,2,0,259.8,9.1
False,212.3,2,0,215.4,11.3
False,151,2,0,120.6,9.2
False,158.6,2,0,130.4,6.9
True,296,0,0,226.4,12.3
False,212.3,3,32,251.5,6.6
False,234.4,3,0,179.3,10.4
False,176.8,2,0,187.5,6.5
False,157.3,0,19,257.7,9.6
False,146.6,1,26,172.8,10
False,260.5,1,0,102.4,9.8
False,146.1,1,20,277.4,6.2
True,124.5,2,0,141.2,11.4
True,285.7,1,0,167.5,8.7
False,190.9,1,0,161.4,8.4
False,208.8,2,50,132.9,11.1
False,77.6,1,36,207,10.9
True,271.1,1,0,237.4,8.4
False,240.8,0,0,144.5,11.6
False,114.8,0,0,192.6,12.2
False,138.8,1,34,142,11.8
False,209.8,0,27,155,7.2
False,134.9,3,0,248.4,14.7
False,80.3,0,32,199.9,16.6
False,90.7,2,0,207.5,5.6
True,108.6,1,0,209.9,7.9
True,89.8,4,17,233.2,9.3
False,252.4,2,15,187.8,10
False,183.4,5,32,269.1,6.7
False,183.4,2,0,141.9,10.4
False,155.2,3,0,135.9,3.8
False,165.8,1,19,186.9,0
False,209.4,0,0,273.8,12.8
True,279.3,2,0,201.6,7.9
False,174.1,2,0,99.1,7.7
False,175.7,2,0,184.6,9.1
False,256.5,1,0,222.1,13
False,170.2,0,0,187.5,4.3
False,139.6,1,0,250.2,10.8
False,208.8,4,34,142.1,12.5
False,210.1,4,0,248.9,14.4
False,113.6,2,0,158.6,10.5
False,174.4,4,0,265.8,0
False,210.6,0,0,164.2,9.4
False,121.5,1,0,253,10.7
False,127.8,2,0,181.6,15.9
False,135.2,2,0,242,10.2
False,99.4,2,0,275,16.7
True,276.9,1,0,246.9,10.3
False,120.5,1,23,227.8,10.2
False,184.1,2,0,204.9,9.8
False,185,3,0,232.5,14.9
False,160.9,1,0,144.2,12.9
False,207.6,2,0,251.6,10.9
False,209.2,1,0,0,11.8
False,158.4,1,0,306.6,2.1
True,149,2,0,131,8.6
True,288.8,0,0,175.9,9.5
False,108.6,0,40,206.4,13.4
False,166.5,0,0,261,13.3
False,156.2,1,0,90,7.3
False,225.2,4,31,256.8,11.5
True,287.4,1,0,259.6,10
False,175.3,0,19,241.3,7.8
False,102.1,0,0,219.5,9.8
False,157.9,0,0,259.6,14
False,146.5,1,19,246.4,4.1
True,245.8,1,0,286.7,9
False,177.7,1,0,215.6,10.5
False,250.8,2,0,152.5,10
True,117.8,0,0,199.2,11.8
True,242.2,5,0,226.1,8.2
False,163.4,7,0,249.3,9.8
False,161,3,0,208,8.4
False,128.7,1,0,169.5,10.3
False,81.6,1,0,268.1,8.6
False,207.7,1,20,199.7,7.3
True,128.6,6,0,216.2,6.3
False,233.3,1,0,209.8,9.1
True,182.1,5,0,134.9,10
True,168,6,36,163.2,8
False,183.8,0,30,183.4,11.6
True,256.4,3,0,214.5,7.9
False,180.2,1,0,97.7,8.4
False,227.8,1,0,161.8,8
False,147.8,0,20,276.8,10.2
True,234.9,1,0,270.8,13.9
False,110.9,2,0,213.4,7.9
False,124.5,1,22,231.7,6.4
True,233.5,0,0,187.7,9.6
True,197.3,2,35,141.1,10.1
False,58.2,0,0,202.1,10.4
False,212.7,1,0,225.2,7
False,151.5,0,0,131.7,11.8
False,146.3,1,0,218.7,11.5
False,195.1,0,0,148.8,6.7
False,208.9,1,0,214.8,13
True,135.7,7,0,208.4,8.8
False,122.2,1,0,167.2,9.7
False,153.3,2,0,224.5,8.9
False,214,1,0,192.4,7.9
False,194.8,1,0,167.2,10.8
False,206.7,3,0,281.1,11
True,122.3,3,0,118.8,13.7
False,259.3,3,0,175.2,12
False,172.9,1,28,137.6,8.3
False,156.4,1,0,130.4,7.3
False,128.1,1,24,143.4,11.6
False,196.6,1,0,170.2,12.5
True,227.9,1,0,302.6,5.5
False,194.9,2,31,191.6,13.2
False,44.9,1,34,134.2,13.3
False,262.8,0,30,215.8,7.8
False,211.2,0,0,252.7,12.3
False,204,1,0,225.1,9.6
False,223.2,3,0,127.5,14.5
False,119,1,0,187.5,11.5
False,171.1,1,0,257.2,16.2
False,170.5,2,0,254.3,10.5
False,178.5,1,0,146.9,9.9
False,205.2,3,0,154.8,14.1
False,232.8,0,31,183.5,13
False,239.9,5,39,253.8,6.7
False,55.6,2,0,288.7,12.1
False,153.5,1,37,241.9,10.6
False,109.8,1,0,189.6,11.1
False,196.1,2,0,185.5,5.2
False,166.8,0,0,143.5,11.8
False,203,1,0,150.9,14.6
False,242.8,5,0,234.1,6
False,156.5,2,0,140.2,12.2
True,266.7,3,0,158.2,13.8
False,182,1,23,216.1,9.8
False,85.9,0,0,193.9,10.1
False,146.6,0,33,114.8,2.9
True,110.5,4,35,208.3,13.9
False,118.6,1,0,199.6,11.5
False,197.6,2,22,80,15.6
False,210.3,6,32,192.2,10.8
False,220.3,4,28,285.8,9.4
False,150,1,0,232.4,12.5
False,161.7,0,34,207.6,9.2
False,191.4,3,0,167.4,14
False,146.7,3,0,148.3,12.5
False,109.4,1,0,101.3,7.8
False,248.9,1,42,170.8,11.2
True,85.7,4,0,221.6,11.6
False,214.8,3,0,209.7,9.4
False,158.9,0,0,242.8,6.5
False,110,2,28,141.5,6.4
False,152.8,1,0,183.6,10.5
False,145.6,0,0,197.1,10.5
False,93.3,0,0,199.6,6.5
False,216.8,0,0,187.8,8.3
False,201.9,1,0,154.7,9
False,146.4,1,0,225.1,8.5
False,18.9,1,0,258.4,14.8
False,172.8,2,0,193.4,12.8
False,190.2,0,0,157.1,14
False,130.6,3,0,208.1,15.6
True,158.4,4,0,188,13.5
False,166.5,1,0,236.2,15.6
False,129.3,2,0,202.8,12.9
False,199.3,0,0,193.4,7
False,185.1,0,0,233,9.1
False,175.4,2,0,197.4,9.7
False,263.4,2,0,151.9,10.7
False,94.2,1,0,264.1,7.3
False,189.4,3,0,219,7.1
False,118,2,35,167.2,11.8
False,212.1,3,0,189.4,8.4
False,222,2,0,187,12.4
False,222.8,0,31,180.5,13
False,190,1,25,116.6,12.2
True,271.8,4,0,237.2,8.7
False,195.4,3,29,268.2,8.4
False,199.6,3,0,214.3,7.2
False,100,0,0,173.5,10.1
False,160.6,2,21,223.1,9.5
False,158.7,1,26,160.5,9.9
True,154.5,3,0,214.2,12
False,192.3,1,34,129.3,6.3
True,305.1,0,0,188,8.5
False,193,2,38,153.6,7.4
False,72.5,1,0,204,6.6
False,105.2,2,40,341.3,6.3
False,180.5,2,0,134.7,10
False,214.7,0,29,314.3,14.3
False,86.8,1,0,108.1,13.2
True,131.5,5,0,174.8,7.9
False,135.4,0,0,237.1,17.5
False,174.3,6,0,254.1,5.9
False,203.9,3,0,191.8,12.1
False,235.5,0,0,142.3,12.5
False,157,2,0,256.9,12.1
False,236.3,3,0,152.8,11.2
False,163.6,0,0,283.4,8.6
False,213.6,1,29,175.9,8.9
False,143.4,3,30,170,9.4
False,78.3,1,0,198.2,12.1
False,97.1,1,0,228,10.6
True,226.3,2,0,274.3,8.2
False,133.8,1,0,158.8,10.5
False,190.3,1,27,249,10.6
False,294.9,3,36,165.7,9.8
False,185.4,2,0,191.4,10
False,179.5,0,0,191.9,12
False,158,0,0,207.9,10.1
False,173,0,0,190.4,10.4
False,134.2,1,32,211.9,8.2
False,125.2,3,32,230.9,12.6
False,195.9,2,0,227,13.2
False,214.2,0,13,181.2,10.3
False,221.1,0,0,236.7,9.5
False,132,1,26,173.3,11.6
False,157.6,1,0,198.3,9.1
False,110.3,2,30,182.4,11
False,161.5,0,0,192.9,11.2
False,171.8,1,28,240.7,10.6
False,211,1,32,155.1,11.4
True,139.3,7,0,192.3,9.3
True,291.6,2,0,221.1,14
False,139,0,0,132.9,12.1
False,234.8,4,0,199.2,10
False,187.6,1,0,201.4,8.8
False,159.8,2,0,210.1,13.1
False,177.1,1,33,194,5.2
False,117.9,0,0,160.4,11.4
False,247.6,2,21,256.3,10.8
False,169.9,1,0,138.3,8.5
False,185,3,0,203.7,14.1
False,204.9,0,17,201,11.3
False,225.5,3,24,182,9.4
True,169.7,4,0,141.4,10.5
False,239.3,0,0,223.4,10.6
True,113.3,4,0,197.9,11.7
False,161.9,3,0,230.1,10.2
False,133.3,2,16,185.7,5.6
False,170.7,3,25,109.9,8.7
False,189.7,5,0,156.1,8.3
True,322.3,2,0,230.4,7.8
False,124.4,2,0,320.9,10.4
False,146.9,3,0,114.3,11.4
False,192.6,1,0,206.4,10.8
False,96.3,1,36,179.6,10.3
False,147.2,2,0,175.2,13.3
False,143.1,2,0,239.6,7.1
False,280.4,5,0,179.4,15.2
False,237.2,1,31,213.1,10.7
False,184.2,2,0,181.6,12.8
False,109.1,3,0,187.1,10
False,155.4,1,0,290.9,13.9
False,245.3,4,0,122.9,8.5
False,207.2,1,0,214.1,11.9
False,151.5,2,14,248.7,10.7
True,221.9,0,0,278.2,7.1
False,190,1,0,246.6,9.5
False,220.8,2,0,156.2,10.5
False,173.7,2,47,204,6.3
False,114.8,2,0,150,9.6
False,113.8,3,0,192.3,10.4
True,143.2,4,0,179.5,6.2
False,184.4,3,0,203.8,9.3
False,227.4,1,0,248,7.8
False,224,0,0,210.7,2.1
False,216.2,2,0,185.7,10
False,129.9,0,0,230.1,13.3
False,230.1,2,30,287.6,6.9
False,204.4,1,0,273.2,11
False,216.6,1,44,173.1,9.1
True,247.5,2,0,225.4,10.2
False,228.1,1,0,136.4,9
True,225.9,1,0,299.1,11.2
False,115.5,0,0,252.2,7.5
False,218.8,1,0,148.3,9.7
False,223.8,3,0,244.8,12.3
False,29.9,2,43,129.1,8.6
False,276.7,0,28,203.7,8.3
False,141.4,0,0,146.4,8.1
False,153.9,1,41,140.7,12.8
False,190.5,0,0,205.5,13.8
False,192.6,1,0,178.9,9.4
False,151.8,1,0,103.6,12.2
False,215.6,5,0,192.9,10.1
False,180,3,0,229,7.8
False,157.3,2,0,197.5,8.4
False,196.5,0,0,158.6,6.8
False,240.3,0,0,162.5,11.9
False,193.3,3,0,154.7,9.4
False,211.9,1,39,274.4,5.4
False,218.7,1,0,155.6,8.2
True,174.7,6,0,148,15.8
True,240,0,0,134.1,9.3
False,181.2,2,37,177.6,5
False,113.7,1,0,165.1,10.8
False,174.7,0,41,160.6,13.4
False,211.1,2,29,223.5,9.7
False,247.4,0,0,175.9,11.3
False,131.2,2,32,227.4,12.8
False,161.4,1,0,163.6,11.8
False,107.2,1,0,86.8,9.7
False,211.9,1,32,202.9,8.8
False,160.4,3,0,285.9,6.9
False,230.7,1,40,256.8,6.4
False,232.6,1,0,253.4,10.5
True,294.7,1,0,294.6,10.8
False,306.2,0,22,189.7,11.7
False,236.8,2,0,186.4,10.4
True,125.7,3,24,275.9,14.2
False,168.4,1,0,276,11.4
False,105,0,38,121.8,3.7
False,152.1,1,0,215.5,12
False,180.9,3,0,194.9,8.8
False,156.6,1,31,161.5,9.4
False,180.5,0,24,224.1,2.4
False,238.8,1,30,230,13.2
False,182.1,2,18,213.6,13.4
False,139.6,2,35,332.8,8.8
False,200.3,0,12,253.6,10.2
False,153.5,1,0,251.7,8.5
False,128.2,3,29,171.7,11.7
False,159.5,2,0,202.3,16.7
True,226.4,3,0,276.8,12.3
False,251.9,2,0,194.6,8.4
True,264.5,2,0,194,7.5
False,153.7,0,0,188.6,10.7
False,232.1,5,0,210.8,15
False,201.9,1,0,212.3,7.8
False,186.9,1,0,182.6,4.2
False,196.6,1,27,180.6,6.6
False,232.1,1,0,168.2,9.9
False,166,0,0,74.6,6.3
False,200.6,1,28,164.1,2.5
False,141,3,25,212,4.9
False,245,0,34,216.9,7.5
False,140.8,1,0,228.6,10.9
False,125,2,33,235.3,10.2
False,180.6,1,0,280.4,5
True,248.7,1,0,172.3,11.3
False,178.1,0,30,236.7,8.4
True,122.2,5,0,131.7,10.3
False,231.3,1,0,224.7,7.2
True,103.2,0,44,236.3,11.9
True,138.4,4,0,158.9,3.9
False,146.3,0,0,216.6,11.5
False,206.3,0,0,241.1,11.7
False,132,0,0,279.6,13.5
False,274.6,2,0,161.1,9.2
False,185.3,0,0,225.3,11.7
False,154.8,1,24,177.2,9
True,286.2,2,0,187.2,11
False,268,3,0,153.6,17
False,137.5,2,0,198.1,13.3
False,243,2,0,191.8,13.4
False,134.9,1,0,221.5,15
False,234.2,1,0,216.7,13.9
False,175.1,1,0,171.9,7.3
False,132.4,2,0,200.3,6
False,97.8,0,24,207.2,5.9
True,266.9,3,0,229.7,11
False,155.2,3,33,268.3,9.7
False,200.2,1,0,244.9,8.8
False,180.3,2,0,208,12.8
False,86.3,2,0,238.7,12.5
True,295,2,0,223.6,12.9
False,240.9,3,0,167.4,14.7
False,207.7,1,0,217.5,8
False,224.4,1,22,146,8.8
False,164.9,2,0,126.5,10
False,238,2,0,164.5,10.6
False,231,2,43,222.3,8.3
True,107.3,4,0,238.2,10
False,185,1,0,182.5,5.1
False,238.4,3,0,246.5,12.4
False,141.1,1,27,224.7,13.2
False,158.1,0,0,115.2,11.8
False,220.1,0,30,222.2,13.1
True,199.5,4,42,135,10.9
False,109.5,1,0,286.1,4.9
False,187.2,1,0,114.7,13.2
False,107.9,0,0,187,0
True,172.1,1,22,223.6,13.9
False,203.8,1,0,87.8,11.7
False,160,0,0,215.3,9.1
False,51.1,1,0,208.6,12.3
False,227.7,1,0,170,11.7
False,203.8,1,0,205.1,9
False,241.7,1,33,165.8,11.3
False,78.1,1,0,239.3,12.3
False,187.8,2,0,149.2,11
False,127.1,1,21,228.3,7.1
True,280,0,0,202.2,10.4
False,153.2,1,0,210.8,7.8
False,137.1,2,26,155.7,11.5
True,186.1,4,0,198.6,13.8
False,83.6,1,29,203.9,8.1
False,203.9,4,0,234,17.8
False,211.3,1,0,165.7,13.3
False,219.4,4,0,225.7,12
False,190.4,2,0,92,13.6
False,147.7,2,0,283.3,6.9
False,102.8,1,0,143.7,10
False,178.7,1,0,233.7,9.1
False,148.5,0,18,114.5,6.5
False,164.1,0,29,219.1,12.3
False,197.2,1,0,188.5,7.8
False,124.9,2,0,300.5,11.6
False,193.9,3,0,85,13.2
True,321.1,4,0,265.5,11.5
True,118.4,5,0,249.3,13.6
False,169.8,1,0,197.7,11.6
False,193.4,2,0,116.9,9.3
False,106.6,1,0,284.8,14.9
False,134.7,2,0,189.7,11.8
False,231.1,3,0,153.4,9.6
False,180.8,2,0,288.8,14.1
False,213.8,2,0,159.6,5
False,234.4,0,25,265.9,13.7
False,70.9,3,0,211.9,10.6
False,223.6,0,0,244.8,9.5
False,294.7,1,29,237.3,13.7
False,216.8,1,0,126.4,15.7
False,197.4,2,0,124,7.7
False,226.5,1,0,141.6,6.9
False,218.9,1,32,214.3,12.9
False,157.5,0,0,224.5,11.1
False,89.1,2,0,126.8,9.9
False,177.8,0,43,147.3,11.9
False,209.8,1,39,164.1,9
False,93.2,1,0,197.6,10.5
False,228.1,1,0,156,10.6
False,112.6,3,0,114.9,7.2
False,207.3,1,0,207.9,12.9
False,208.1,1,0,189.2,7.4
False,112.8,1,22,232.6,14.3
False,225.3,1,0,228,11.7
False,169.4,4,25,240.5,13.9
False,193.3,1,0,208.1,7.1
False,161.2,1,35,159.1,14.7
False,95.6,3,0,167.6,9.8
False,79.8,2,25,313.6,9.3
False,170.8,2,31,233.4,11
False,229.2,1,0,165.3,5.2
False,259.3,3,38,245.6,9.2
False,212.6,0,41,172.7,10.1
False,101,0,0,240,11.1
False,140.1,1,6,157.9,10.1
False,150.4,3,0,199,12.3
False,189.9,3,37,110.4,9.1
False,100.8,2,0,233.8,12.6
False,138.1,3,0,175.7,10
False,179.7,3,0,276.6,10.1
False,191.3,1,30,257.1,11
False,168.3,2,0,212.4,12
True,137.6,1,0,179.7,10.7
False,255.4,0,0,22.3,11.1
False,166.2,1,0,279.4,13.4
True,158.7,2,0,155.7,8.3
True,258.3,1,0,306,13.6
False,77,1,40,161.7,12.5
False,168.4,2,33,185.1,11
True,307.2,2,0,138.6,10.2
False,175.6,0,0,236.5,9.5
False,169.1,3,0,219.8,10.7
False,190.7,1,0,241.6,4.4
False,239.6,1,0,230.3,8.6
False,121.3,1,0,282.8,7.4
True,208.4,1,0,326.1,10.1
False,230.6,0,0,261.3,6.8
False,112.5,0,0,211.2,11.1
False,172.2,2,36,161.6,11.8
False,195.3,1,0,96.8,16.2
False,167.7,3,0,234.1,6.9
False,180.1,0,0,193.4,13.4
False,129.6,2,0,189.7,9.8
False,215.5,0,0,230.9,13.2
False,218.6,1,22,244.4,9.1
False,211.9,2,0,224.6,9.9
False,82,1,0,125.2,8
False,149.1,2,22,207.2,11.4
True,304.6,1,0,157.6,12.4
False,277.7,0,0,115.3,10.4
False,155.2,1,0,214.1,7.5
False,198.5,0,0,179.8,10.6
False,209.1,1,0,110.7,12.8
False,200,1,0,149.6,18.9
False,196.1,3,0,228.3,7.6
False,121.6,1,0,267.6,7.1
False,204.1,1,0,164.4,0
False,212.1,4,0,235.9,11.3
False,178.3,1,0,176.5,13.8
False,181.8,0,0,159.6,7
False,120.6,2,0,205.5,9.6
False,172.4,1,0,131.7,8.8
True,160.6,0,0,171.9,7.3
False,98.4,1,12,187.5,15.1
False,109,1,0,212.7,7.9
False,122.4,3,0,223.8,11.6
True,144.5,5,0,167.3,6.1
False,102.5,1,0,177.2,8.7
False,274.1,2,0,144.1,9.9
False,193.1,2,0,260.3,13.3
False,182.8,2,0,193.7,7.7
False,148.4,1,32,170.6,11.3
False,75.8,2,0,256.9,10.5
False,198,1,0,186.4,9.3
True,253.2,5,0,210.8,9.5
False,199.9,3,25,134.6,11.7
False,187.5,2,25,272.3,11.7
False,183.6,0,0,303.5,10.3
False,86.1,0,21,189.9,11.7
False,126.8,3,0,157.8,11
False,108.3,1,0,168.3,9.1
True,160.5,1,0,235.8,13.8
False,147.3,2,0,158.4,11
False,165.1,2,0,240.8,9.5
False,122.2,3,31,139,5.7
False,156.3,3,0,273.1,9
False,277.7,1,46,270,10.4
False,147.4,0,21,262.8,10.9
False,228.4,1,0,163.3,7.8
False,184.6,1,0,166.8,6.8
False,87.6,1,0,172.3,8
False,219,4,25,241.9,5.6
True,220.9,1,0,279.6,13.5
False,188.4,1,27,320.6,9.7
False,254.8,4,0,194,13.5
True,338.4,3,0,234.6,14.8
False,168.2,1,37,283.3,10.7
False,143.1,3,0,138.1,8.9
False,118.3,1,20,253.8,9.4
False,256.5,0,0,135.3,7.5
False,185.9,1,0,216.8,8.5
False,219,3,0,148.9,11.9
False,180.1,1,18,152.5,12.7
False,114.9,2,0,239.7,12.6
False,158.6,2,0,204.4,11.3
True,244.2,2,36,199.7,15.4
False,180,1,0,229.4,13.2
False,240.2,3,0,187.9,7
False,234.4,1,0,155.3,9.4
False,135.4,1,0,138.8,5.4
True,272.4,1,0,252.2,10.9
False,262.9,1,0,175.9,7.5
False,66.7,1,0,204,15.1
False,221.4,1,33,276.1,10.1
True,135.1,1,0,227.3,13.2
False,240.8,1,0,202.7,7.7
False,170.5,3,0,206.5,9.8
False,158.3,2,40,213.2,14
False,201.7,0,24,251.7,7.9
False,168.8,1,0,248.1,10.6
False,141.9,2,0,188.1,12
True,182.6,5,0,188.6,9.5
False,264.4,1,28,222.8,10
False,203.7,3,0,230.2,9.4
False,191.6,3,0,104.6,10.7
False,136.4,0,0,219.9,7
False,168.2,0,30,220.9,8.2
False,125.3,3,34,240.6,7
False,217.9,0,0,238.8,6.6
False,198.1,2,0,236.1,12.6
False,178.8,1,15,286.1,7.1
False,262.9,3,18,190.2,11.8
False,164.6,0,0,204.9,11.5
False,197,1,0,219.2,12.6
False,102.9,1,0,229.1,13.6
True,144.2,4,0,164.7,12.1
False,126.5,2,26,123.8,13.1
False,139.8,3,0,157,13.6
False,139.7,2,0,199.8,10.3
True,309.4,3,0,271.3,11.2
True,159.6,5,0,212.6,12.6
False,239.7,1,29,212.8,10.5
False,195.6,2,0,245,13.2
False,161.1,2,0,170.6,7.6
False,173.9,1,22,234.8,8.4
False,165.4,4,0,209.7,10.5
False,221.3,0,28,156,8.7
True,176.8,1,0,196,13.1
False,196,1,0,237.8,13.9
False,174.3,4,0,200.7,11.6
False,186.9,4,0,196.5,12.3
True,115.6,2,0,163.2,9.7
False,158.4,0,0,142.2,14.9
False,149.4,1,38,189.8,6
False,244.5,1,36,161.2,9.7
False,145.5,3,0,143.4,9.5
False,147.7,0,0,144.1,11.1
False,164.3,1,0,182.3,12.1
False,89.4,3,0,288.9,10.4
False,276.3,1,38,252,8.7
False,172.7,1,32,217.4,11.7
False,138.7,2,0,205.6,13.6
False,205.4,5,26,115,9.4
False,187.4,1,0,169.3,11.7
False,206.1,2,0,246.6,12.1
False,131.5,0,34,185.3,10.9
False,120.1,1,0,179.2,6.3
False,168.6,1,0,176.3,13.3
False,235.8,1,29,202.8,11.9
False,189.4,0,0,145.7,4.5
False,158.5,2,0,254.4,14.8
False,280,3,30,258.9,10.3
False,229.8,1,0,217.8,8.9
False,241.6,1,0,138.9,9.8
False,176,3,27,201.3,7.1
False,167,3,31,174.1,10.4
False,129.2,0,45,239.4,8.7
False,174,1,49,168.6,7.8
True,261.2,2,0,209.1,11.3
False,264.6,0,0,264.1,8.1
False,160.9,2,0,136.4,9.1
False,124.8,1,36,241.7,11.3
False,230.6,2,0,185.6,6.2
False,241.7,2,0,251.6,11.3
False,229.1,0,35,148.2,3.9
False,212.9,2,0,260.1,8.6
False,124.8,1,30,207.6,4.6
False,133.9,0,0,169.6,11.7
False,129.8,1,31,183.4,14.3
False,88.5,1,0,279.5,7.5
False,168.5,3,0,297.2,8.8
False,81.4,1,0,263.7,12.2
False,117.2,1,0,227.7,9
True,300.4,2,0,210.8,11.9
